filename,is_drone,date,location,noise_level,noise_type,gain,sr,duration,num
ambience_003863.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003864.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003865.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003866.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003867.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003868.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003869.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003870.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003871.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003872.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003873.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003874.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003875.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003876.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003877.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003878.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003879.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003880.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003881.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003882.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003883.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003884.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003885.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003886.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003887.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003888.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003889.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003890.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003891.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003892.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003893.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003894.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003895.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003896.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003897.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003898.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_003899.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
drone_000000.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000001.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000002.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000003.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000004.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000005.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000006.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000007.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000008.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000009.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000010.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000011.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000012.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000013.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000014.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000015.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000016.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000017.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000018.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000019.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000020.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000021.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000022.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000023.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000024.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000025.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000026.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000027.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000028.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000029.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000030.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000031.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000032.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000033.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000034.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000035.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000036.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000037.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000038.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000039.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000040.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000041.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000042.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000043.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000044.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000045.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000046.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000047.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000048.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000049.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000050.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000051.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000052.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000053.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000054.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000055.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000056.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000057.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000058.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000059.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000060.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000061.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000062.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000063.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000064.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000065.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000066.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000067.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000068.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000069.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000070.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000071.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000072.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000073.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000074.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000075.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000076.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000077.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000078.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000079.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000080.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000081.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000082.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000083.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000084.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000085.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000086.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000087.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000088.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000089.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000090.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000091.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000092.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000093.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000094.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000095.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000096.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000097.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000098.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000099.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000100.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000101.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000102.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000103.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000104.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000105.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000106.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000107.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000108.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000109.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000110.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000111.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000112.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000113.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000114.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000115.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000116.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000117.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000118.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000119.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000120.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000121.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000122.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000123.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000124.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000125.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000126.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000127.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000128.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000129.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000130.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000131.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000132.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000133.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000134.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000135.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000136.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000137.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000138.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000139.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000140.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000141.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000142.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000143.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000144.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000145.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000146.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000147.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000148.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000149.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000150.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000151.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000152.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000153.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000154.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000155.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000156.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000157.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000158.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000159.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000160.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000161.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000162.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000163.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000164.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000165.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000166.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000167.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000168.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000169.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000170.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000171.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000172.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000173.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000174.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000175.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000176.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000177.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000178.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000179.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000180.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000181.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000182.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000183.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000184.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000185.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000186.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000187.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000188.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000189.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000190.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000191.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000192.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000193.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000194.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000195.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000196.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000197.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000198.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000199.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000200.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000201.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000202.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000203.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000204.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000205.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000206.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000207.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000208.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000209.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000210.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000211.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000212.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000213.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000214.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000215.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000216.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000217.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000218.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000219.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000220.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000221.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000222.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000223.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000224.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000225.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000226.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000227.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000228.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000229.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000230.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000231.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000232.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000233.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000234.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000235.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000236.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000237.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000238.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000239.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000240.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000241.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000242.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000243.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000244.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000245.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000246.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000247.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000248.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000249.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000250.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000251.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000252.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000253.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000254.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000255.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000256.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000257.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000258.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000259.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000260.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000261.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000262.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000263.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000264.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000265.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000266.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000267.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000268.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000269.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000270.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000271.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000272.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000273.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000274.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000275.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000276.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000277.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000278.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000279.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000280.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000281.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000282.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000283.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000284.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000285.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000286.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000287.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000288.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000289.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000290.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000291.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000292.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000293.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,1
drone_000294.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000295.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000296.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000297.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000298.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000299.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000300.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000301.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000302.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000303.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000304.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000305.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
